job_title,country,experience_level,education_level,year,salary,ai_risk_score,primary_skill,skill_demand_score,job_openings,job_survival_class,salary_bucket,ai_risk_category
Product Manager,Australia,Mid,Master,2035,4826.223,0.5,Strategy,69,25942,1,High,Medium Risk
Data Analyst,Australia,Senior,Master,2020,2987.808,0.6,SQL,91,14993,1,High,High Risk
Product Manager,USA,Mid,PhD,2026,5238.231,0.41,Strategy,71,49295,2,High,Medium Risk
Data Analyst,Canada,Mid,Master,2033,2508.434,0.73,SQL,93,3256,0,High,High Risk
ML Engineer,Canada,Entry,PhD,2023,2489.677,0.23,Python,67,30408,1,High,Low Risk
Business Analyst,Australia,Entry,Master,2027,1863.016,0.77,Excel,76,8961,0,Medium,High Risk
DevOps Engineer,USA,Mid,Bachelor,2034,5260.746,0.39,Docker,83,25290,2,High,Medium Risk
Product Manager,Australia,Entry,Master,2017,2464.209,0.32,Strategy,64,49243,1,High,Medium Risk
AI Researcher,Australia,Entry,Bachelor,2034,4132.212,0.24,Deep Learning,97,40803,2,High,Low Risk
Cloud Engineer,Germany,Entry,PhD,2035,3317.608,0.45,AWS,84,26373,1,High,Medium Risk
AI Researcher,India,Senior,Master,2031,2759.116,0.21,Deep Learning,62,26119,1,High,Low Risk
Product Manager,USA,Senior,PhD,2035,8767.547999999999,0.5,Strategy,82,41527,2,High,Medium Risk
Data Analyst,UK,Senior,Bachelor,2017,2840.7920000000004,0.57,SQL,84,20790,1,High,Medium Risk
Data Scientist,India,Senior,Bachelor,2029,1919.574,0.39,Python,67,2136,1,Medium,Medium Risk
Product Manager,Germany,Senior,Bachelor,2032,6737.8369999999995,0.47,Strategy,72,31893,2,High,Medium Risk
ML Engineer,India,Entry,Bachelor,2017,967.052,0.17,Python,74,1948,1,Low,Low Risk
ML Engineer,Germany,Mid,Master,2030,4109.9259999999995,0.3,Python,61,8207,1,High,Medium Risk
ML Engineer,Germany,Entry,PhD,2021,2428.665,0.21,Python,64,15625,1,High,Low Risk
DevOps Engineer,Germany,Mid,Bachelor,2028,3558.782,0.33,Docker,63,26539,1,High,Medium Risk
ML Engineer,Australia,Mid,PhD,2018,3548.8769999999995,0.18,Python,84,6678,2,High,Low Risk
Cybersecurity Analyst,USA,Entry,Master,2020,2413.379,0.2,Security,99,16571,2,High,Low Risk
Business Analyst,Australia,Senior,Master,2021,3108.314,0.71,Excel,82,10407,1,High,High Risk
ML Engineer,India,Mid,PhD,2030,1790.8229999999999,0.3,Python,93,32260,1,Medium,Medium Risk
Software Engineer,Australia,Mid,Master,2020,2549.9610000000002,0.4,Java,64,49282,1,High,Medium Risk
Data Scientist,Australia,Mid,PhD,2019,3297.9770000000003,0.29,Python,96,23783,2,High,Low Risk
Data Analyst,Canada,Mid,Bachelor,2016,1711.0729999999999,0.56,SQL,65,34183,1,Medium,Medium Risk
Business Analyst,Canada,Entry,Master,2023,1571.605,0.73,Excel,81,37105,0,Medium,High Risk
Data Scientist,Germany,Senior,PhD,2029,5091.283,0.39,Python,87,38825,2,High,Medium Risk
Data Scientist,Canada,Senior,PhD,2024,4786.816000000001,0.34,Python,90,41761,2,High,Medium Risk
ML Engineer,Germany,Entry,PhD,2025,2892.3669999999997,0.25,Python,76,8386,1,High,Low Risk
Product Manager,India,Senior,Master,2022,1879.0190000000002,0.37,Strategy,67,25868,1,Medium,Medium Risk
Data Analyst,Canada,Mid,Master,2032,2385.05,0.72,SQL,65,17463,0,High,High Risk
Business Analyst,UK,Senior,PhD,2034,4684.534,0.84,Excel,80,19246,1,High,High Risk
Software Engineer,UK,Mid,PhD,2020,2996.686,0.4,Java,74,49260,1,High,Medium Risk
Business Analyst,India,Mid,PhD,2026,841.499,0.76,Excel,88,11669,0,Low,High Risk
Business Analyst,India,Entry,PhD,2035,745.0060000000001,0.85,Excel,70,8235,0,Low,High Risk
Data Scientist,UK,Senior,Bachelor,2019,4904.074,0.29,Python,93,29547,2,High,Low Risk
Product Manager,India,Entry,Bachelor,2025,998.4090000000001,0.4,Strategy,92,28885,1,Low,Medium Risk
Data Scientist,USA,Senior,PhD,2017,5140.1669999999995,0.27,Python,82,5132,2,High,Low Risk
Software Engineer,Australia,Entry,Bachelor,2018,1983.163,0.38,Java,77,32869,1,Medium,Medium Risk
Data Analyst,UK,Mid,Bachelor,2026,2273.973,0.66,SQL,89,35031,1,High,High Risk
Data Analyst,India,Mid,Master,2033,956.069,0.73,SQL,87,23523,0,Low,High Risk
Cybersecurity Analyst,Canada,Mid,PhD,2018,2250.563,0.18,Security,69,19724,1,High,Low Risk
ML Engineer,India,Entry,PhD,2019,895.3299999999999,0.19,Python,95,34884,2,Low,Low Risk
ML Engineer,India,Entry,Bachelor,2032,1343.9270000000001,0.32,Python,82,47014,1,Medium,Medium Risk
Business Analyst,India,Senior,Master,2030,1534.2360000000003,0.8,Excel,84,43108,0,Medium,High Risk
Data Analyst,Australia,Senior,Master,2021,2788.017,0.61,SQL,72,29829,1,High,High Risk
Product Manager,USA,Entry,Master,2015,2566.151,0.3,Strategy,60,20729,1,High,Medium Risk
DevOps Engineer,Germany,Senior,Master,2031,5524.075000000001,0.36,Docker,83,3448,2,High,Medium Risk
Software Engineer,UK,Senior,Bachelor,2018,4362.287,0.38,Java,68,34971,1,High,Medium Risk
Software Engineer,USA,Mid,PhD,2032,5045.8550000000005,0.52,Java,74,18228,1,High,Medium Risk
ML Engineer,India,Mid,PhD,2016,1317.907,0.16,Python,76,30309,1,Medium,Low Risk
DevOps Engineer,USA,Senior,PhD,2021,5976.618,0.26,Docker,80,43589,2,High,Low Risk
Business Analyst,USA,Mid,Bachelor,2034,3983.2549999999997,0.84,Excel,89,9995,1,High,High Risk
Software Engineer,USA,Mid,PhD,2024,4241.599,0.44,Java,84,32430,2,High,Medium Risk
Cybersecurity Analyst,Australia,Senior,PhD,2032,5128.137000000001,0.32,Security,94,24241,2,High,Medium Risk
Software Engineer,Canada,Entry,Bachelor,2029,2172.565,0.49,Java,73,42516,1,High,Medium Risk
Cybersecurity Analyst,Australia,Mid,PhD,2022,2517.8,0.22,Security,97,22750,2,High,Low Risk
DevOps Engineer,USA,Entry,Bachelor,2021,2993.55,0.26,Docker,63,14658,1,High,Low Risk
Business Analyst,USA,Senior,Master,2033,5951.331,0.83,Excel,72,46799,1,High,High Risk
Cybersecurity Analyst,UK,Entry,Master,2026,2140.7149999999997,0.26,Security,91,19853,1,High,Low Risk
Cloud Engineer,Germany,Entry,Master,2030,2986.5240000000003,0.4,AWS,74,19422,1,High,Medium Risk
Data Analyst,USA,Mid,Bachelor,2026,2689.476,0.66,SQL,89,7470,1,High,High Risk
Cloud Engineer,Australia,Senior,PhD,2019,4624.476000000001,0.29,AWS,85,22603,2,High,Low Risk
Software Engineer,Germany,Senior,PhD,2018,3448.513,0.38,Java,85,35155,2,High,Medium Risk
Data Scientist,Canada,Entry,PhD,2032,2706.901,0.42,Python,68,10913,1,High,Medium Risk
ML Engineer,Canada,Senior,PhD,2022,5434.108,0.22,Python,64,33331,2,High,Low Risk
DevOps Engineer,Germany,Entry,Bachelor,2032,2709.036,0.37,Docker,75,35224,1,High,Medium Risk
Cybersecurity Analyst,UK,Mid,PhD,2032,3382.19,0.32,Security,86,43810,2,High,Medium Risk
ML Engineer,Germany,Senior,Master,2026,6540.678,0.26,Python,72,11973,2,High,Low Risk
Software Engineer,UK,Entry,Master,2028,2690.083,0.48,Java,62,19390,1,High,Medium Risk
Cybersecurity Analyst,USA,Mid,Bachelor,2021,3456.545,0.21,Security,74,28712,2,High,Low Risk
Data Analyst,UK,Entry,Master,2028,1577.851,0.68,SQL,67,22662,0,Medium,High Risk
AI Researcher,Australia,Mid,Bachelor,2035,5630.739,0.25,Deep Learning,86,28515,2,High,Low Risk
AI Researcher,India,Entry,Bachelor,2018,1000.41,0.08,Deep Learning,73,29026,1,Medium,Low Risk
Product Manager,USA,Senior,Master,2017,6145.2339999999995,0.32,Strategy,64,44357,2,High,Medium Risk
Data Scientist,Canada,Mid,Master,2022,2923.938,0.32,Python,78,1312,1,High,Medium Risk
Data Analyst,Canada,Entry,Master,2021,1246.152,0.61,SQL,86,36260,1,Medium,High Risk
Data Scientist,India,Mid,PhD,2016,1050.082,0.26,Python,88,11864,1,Medium,Low Risk
Software Engineer,UK,Mid,PhD,2017,2713.058,0.37,Java,98,45414,2,High,Medium Risk
Business Analyst,USA,Entry,Master,2033,2904.998,0.83,Excel,88,28500,1,High,High Risk
Software Engineer,USA,Mid,Bachelor,2032,5126.409,0.52,Java,90,20841,2,High,Medium Risk
Product Manager,India,Entry,Bachelor,2024,1001.237,0.39,Strategy,74,31931,1,Medium,Medium Risk
Cloud Engineer,Canada,Entry,Bachelor,2030,2846.044,0.4,AWS,61,22890,1,High,Medium Risk
ML Engineer,USA,Mid,Bachelor,2023,5024.594999999999,0.23,Python,89,48175,2,High,Low Risk
Business Analyst,Australia,Mid,Bachelor,2024,2205.207,0.74,Excel,98,25746,1,High,High Risk
AI Researcher,Canada,Mid,Master,2022,3873.2729999999997,0.12,Deep Learning,99,34384,2,High,Low Risk
ML Engineer,Germany,Mid,Bachelor,2028,4413.693,0.28,Python,91,30069,2,High,Low Risk
Cloud Engineer,India,Senior,PhD,2034,2543.0879999999997,0.44,AWS,83,18196,1,High,Medium Risk
Data Analyst,Germany,Senior,Bachelor,2027,3290.696,0.67,SQL,62,4424,0,High,High Risk
Business Analyst,Canada,Senior,Bachelor,2019,2789.826,0.69,Excel,80,32226,1,High,High Risk
Data Analyst,UK,Entry,PhD,2016,1143.127,0.56,SQL,91,3227,1,Medium,Medium Risk
Product Manager,Germany,Mid,PhD,2034,4628.107,0.49,Strategy,96,31322,2,High,Medium Risk
Data Analyst,India,Mid,PhD,2025,732.197,0.65,SQL,70,48130,0,Low,High Risk
Data Analyst,Canada,Entry,PhD,2034,1582.897,0.74,SQL,60,32157,0,Medium,High Risk
AI Researcher,Canada,Senior,Master,2023,5969.1089999999995,0.13,Deep Learning,88,1188,2,High,Low Risk
Cloud Engineer,UK,Mid,PhD,2029,4106.648999999999,0.39,AWS,97,42438,2,High,Medium Risk
DevOps Engineer,USA,Senior,Master,2023,6294.844999999999,0.28,Docker,91,38380,2,High,Low Risk
Cybersecurity Analyst,India,Entry,Master,2023,676.966,0.23,Security,64,48333,1,Low,Low Risk
Data Analyst,Australia,Mid,Bachelor,2026,2199.6310000000003,0.66,SQL,63,12447,0,High,High Risk
Cloud Engineer,UK,Mid,Master,2015,3091.6099999999997,0.25,AWS,93,25871,2,High,Low Risk
Product Manager,India,Entry,Bachelor,2027,1084.257,0.42,Strategy,81,11381,1,Medium,Medium Risk
Business Analyst,Germany,Senior,PhD,2034,4331.187,0.84,Excel,62,49028,1,High,High Risk
Software Engineer,USA,Entry,Bachelor,2022,2545.735,0.42,Java,89,2547,1,High,Medium Risk
Cybersecurity Analyst,Australia,Entry,Master,2016,1611.241,0.16,Security,61,46056,1,Medium,Low Risk
Cloud Engineer,Australia,Senior,PhD,2016,4434.741,0.26,AWS,87,4938,2,High,Low Risk
AI Researcher,Australia,Mid,Bachelor,2033,5023.237,0.23,Deep Learning,63,17721,2,High,Low Risk
Data Scientist,Germany,Mid,Master,2026,3105.895,0.36,Python,80,28657,1,High,Medium Risk
Cybersecurity Analyst,Canada,Mid,Bachelor,2016,2139.586,0.16,Security,84,16729,2,High,Low Risk
Data Analyst,USA,Mid,Bachelor,2015,2209.63,0.55,SQL,65,30709,1,High,Medium Risk
Cybersecurity Analyst,Australia,Mid,Master,2026,2846.3630000000003,0.26,Security,99,4409,2,High,Low Risk
Cybersecurity Analyst,Canada,Mid,Master,2031,3094.1220000000003,0.31,Security,73,16085,1,High,Medium Risk
Software Engineer,Germany,Senior,PhD,2029,5123.486000000001,0.49,Java,76,36389,2,High,Medium Risk
Cloud Engineer,India,Mid,Master,2015,1096.039,0.25,AWS,81,27932,1,Medium,Low Risk
Cybersecurity Analyst,Canada,Senior,PhD,2019,3850.7400000000002,0.19,Security,75,40167,2,High,Low Risk
Cybersecurity Analyst,UK,Mid,Bachelor,2025,3289.75,0.25,Security,98,20318,2,High,Low Risk
Business Analyst,UK,Entry,Bachelor,2021,1507.9739999999997,0.71,Excel,60,38096,0,Medium,High Risk
DevOps Engineer,USA,Senior,Master,2034,8450.821,0.39,Docker,64,20500,2,High,Medium Risk
Cloud Engineer,Australia,Entry,Bachelor,2031,3182.443,0.41,AWS,76,24208,1,High,Medium Risk
Data Scientist,India,Senior,Bachelor,2027,2100.836,0.37,Python,74,19835,1,High,Medium Risk
Cloud Engineer,India,Senior,PhD,2026,2282.805,0.36,AWS,61,44948,1,High,Medium Risk
Data Analyst,Canada,Senior,Bachelor,2026,3049.156,0.66,SQL,83,45271,1,High,High Risk
Product Manager,Germany,Senior,Bachelor,2024,5346.4580000000005,0.39,Strategy,61,31253,2,High,Medium Risk
Software Engineer,USA,Mid,Bachelor,2029,4894.572999999999,0.49,Java,60,12020,1,High,Medium Risk
Data Scientist,UK,Mid,Bachelor,2035,4285.839,0.45,Python,76,16344,1,High,Medium Risk
AI Researcher,Australia,Mid,Master,2030,4860.523,0.2,Deep Learning,65,38491,2,High,Low Risk
AI Researcher,India,Entry,PhD,2016,848.3820000000001,0.06,Deep Learning,65,7992,1,Low,Low Risk
Software Engineer,India,Senior,Bachelor,2018,1592.701,0.38,Java,96,5590,1,Medium,Medium Risk
Product Manager,UK,Mid,Master,2016,3240.036,0.31,Strategy,67,37486,1,High,Medium Risk
ML Engineer,Germany,Mid,Master,2018,3249.9040000000005,0.18,Python,85,49822,2,High,Low Risk
AI Researcher,Canada,Mid,Master,2023,4434.267,0.13,Deep Learning,82,27718,2,High,Low Risk
AI Researcher,Canada,Mid,Master,2026,4132.054999999999,0.16,Deep Learning,61,6339,1,High,Low Risk
DevOps Engineer,Canada,Entry,Master,2024,2636.71,0.29,Docker,92,27376,2,High,Low Risk
Data Scientist,Australia,Senior,Bachelor,2020,4489.601000000001,0.3,Python,74,2809,1,High,Medium Risk
DevOps Engineer,USA,Entry,Bachelor,2029,3823.6020000000003,0.34,Docker,66,19381,1,High,Medium Risk
ML Engineer,Germany,Senior,PhD,2023,5455.14,0.23,Python,78,5412,2,High,Low Risk
Business Analyst,Australia,Senior,PhD,2020,3539.166,0.7,Excel,64,47775,1,High,High Risk
Product Manager,UK,Senior,PhD,2025,5818.244999999999,0.4,Strategy,74,7745,2,High,Medium Risk
Product Manager,USA,Senior,Master,2024,7564.846,0.39,Strategy,79,12882,2,High,Medium Risk
DevOps Engineer,Canada,Mid,Bachelor,2015,2489.808,0.2,Docker,87,14583,2,High,Low Risk
Product Manager,Australia,Mid,Master,2025,4148.187,0.4,Strategy,84,22223,2,High,Medium Risk
DevOps Engineer,Germany,Mid,Bachelor,2033,4252.919,0.38,Docker,80,1746,1,High,Medium Risk
ML Engineer,Australia,Senior,Master,2032,7874.786,0.32,Python,96,43344,2,High,Medium Risk
DevOps Engineer,UK,Senior,Bachelor,2035,6958.013000000001,0.4,Docker,85,10210,2,High,Medium Risk
Business Analyst,India,Mid,Master,2035,1189.102,0.85,Excel,75,8148,0,Medium,High Risk
Business Analyst,UK,Mid,PhD,2030,2793.424,0.8,Excel,63,31285,0,High,High Risk
Software Engineer,UK,Senior,Bachelor,2025,4453.213,0.45,Java,71,45006,2,High,Medium Risk
Software Engineer,Germany,Entry,Master,2018,1853.202,0.38,Java,89,35470,1,Medium,Medium Risk
Product Manager,USA,Senior,Master,2018,6646.286,0.33,Strategy,64,41423,2,High,Medium Risk
AI Researcher,India,Senior,PhD,2029,2914.7310000000007,0.19,Deep Learning,93,9313,2,High,Low Risk
Cybersecurity Analyst,UK,Mid,Master,2028,3301.342,0.28,Security,69,25603,1,High,Low Risk
AI Researcher,Australia,Mid,Bachelor,2034,5539.312,0.24,Deep Learning,61,30730,2,High,Low Risk
Data Scientist,Canada,Entry,PhD,2021,2231.1310000000003,0.31,Python,87,42060,2,High,Medium Risk
Cloud Engineer,India,Mid,Master,2019,1218.7269999999999,0.29,AWS,82,40970,1,Medium,Low Risk
Cloud Engineer,Canada,Senior,PhD,2034,7077.95,0.44,AWS,91,30697,2,High,Medium Risk
Software Engineer,USA,Mid,Master,2033,4579.949,0.53,Java,75,6263,1,High,Medium Risk
Business Analyst,USA,Senior,Master,2028,5535.886,0.78,Excel,87,12996,1,High,High Risk
Business Analyst,Germany,Senior,Bachelor,2015,2854.416,0.65,Excel,95,22024,1,High,High Risk
Cloud Engineer,Australia,Mid,PhD,2021,3830.074,0.31,AWS,83,22556,2,High,Medium Risk
Product Manager,Australia,Senior,Master,2030,6219.692,0.45,Strategy,96,1723,2,High,Medium Risk
Data Analyst,Australia,Mid,Master,2029,2107.662,0.69,SQL,79,14405,0,High,High Risk
Business Analyst,UK,Entry,Master,2016,1477.0990000000002,0.66,Excel,74,47427,1,Medium,High Risk
Cloud Engineer,UK,Mid,Bachelor,2019,3494.661,0.29,AWS,70,45159,2,High,Low Risk
Cloud Engineer,Australia,Entry,PhD,2017,2204.043,0.27,AWS,69,22541,1,High,Low Risk
Cloud Engineer,Germany,Mid,Master,2034,3931.7120000000004,0.44,AWS,96,46054,2,High,Medium Risk
Cybersecurity Analyst,USA,Senior,PhD,2034,7492.65,0.34,Security,73,27755,2,High,Medium Risk
DevOps Engineer,Germany,Mid,Master,2019,3135.965,0.24,Docker,69,23901,1,High,Low Risk
Cloud Engineer,UK,Senior,Bachelor,2030,6296.369999999999,0.4,AWS,98,40519,2,High,Medium Risk
Cybersecurity Analyst,Germany,Senior,PhD,2023,4114.489,0.23,Security,66,19103,2,High,Low Risk
Cloud Engineer,Germany,Senior,Master,2035,5952.571,0.45,AWS,77,34646,2,High,Medium Risk
Business Analyst,UK,Senior,Master,2021,3559.61,0.71,Excel,60,30472,0,High,High Risk
Software Engineer,Germany,Senior,Master,2020,4224.314,0.4,Java,67,38877,1,High,Medium Risk
Data Analyst,Australia,Mid,Bachelor,2033,2248.152,0.73,SQL,76,13749,0,High,High Risk
Cloud Engineer,India,Entry,PhD,2029,1096.274,0.39,AWS,80,40734,1,Medium,Medium Risk
ML Engineer,UK,Senior,Master,2019,5761.467000000001,0.19,Python,79,17025,2,High,Low Risk
DevOps Engineer,Australia,Senior,PhD,2019,4390.2609999999995,0.24,Docker,88,31992,2,High,Low Risk
Business Analyst,UK,Senior,Master,2031,4155.719,0.81,Excel,77,43058,1,High,High Risk
DevOps Engineer,UK,Entry,PhD,2032,2860.581,0.37,Docker,74,37185,1,High,Medium Risk
Product Manager,Germany,Entry,PhD,2035,2925.645,0.5,Strategy,62,43917,1,High,Medium Risk
AI Researcher,UK,Entry,Bachelor,2028,3810.7299999999996,0.18,Deep Learning,99,35883,2,High,Low Risk
AI Researcher,Canada,Senior,Bachelor,2035,8503.702000000001,0.25,Deep Learning,79,2806,2,High,Low Risk
ML Engineer,UK,Mid,PhD,2024,4030.66,0.24,Python,98,25871,2,High,Low Risk
Cybersecurity Analyst,Canada,Entry,PhD,2034,2260.4230000000002,0.34,Security,91,48136,2,High,Medium Risk
Cybersecurity Analyst,India,Senior,Master,2016,1295.596,0.16,Security,91,5650,1,Medium,Low Risk
Data Analyst,UK,Senior,Master,2018,3013.507,0.58,SQL,93,46360,1,High,Medium Risk
AI Researcher,Germany,Entry,Master,2030,2997.0119999999997,0.2,Deep Learning,91,34857,2,High,Low Risk
Business Analyst,Australia,Senior,Master,2019,3276.5660000000003,0.69,Excel,88,21881,1,High,High Risk
Cybersecurity Analyst,UK,Entry,Master,2024,2308.861,0.24,Security,74,27374,1,High,Low Risk
Product Manager,USA,Senior,Bachelor,2027,8978.098,0.42,Strategy,95,7671,2,High,Medium Risk
Software Engineer,Australia,Mid,PhD,2025,3272.8630000000003,0.45,Java,87,6961,1,High,Medium Risk
Data Analyst,Australia,Mid,Bachelor,2025,2224.802,0.65,SQL,60,6155,0,High,High Risk
Product Manager,India,Mid,Bachelor,2018,1141.837,0.33,Strategy,79,1232,1,Medium,Medium Risk
AI Researcher,Canada,Entry,Master,2028,3393.6989999999996,0.18,Deep Learning,65,45566,2,High,Low Risk
Product Manager,UK,Senior,Bachelor,2030,7290.6539999999995,0.45,Strategy,64,13191,2,High,Medium Risk
Product Manager,Canada,Entry,Bachelor,2016,2140.835,0.31,Strategy,70,4779,1,High,Medium Risk
Business Analyst,Australia,Entry,Bachelor,2031,1931.922,0.81,Excel,93,2172,0,Medium,High Risk
Data Scientist,India,Entry,PhD,2024,815.163,0.34,Python,91,3129,1,Low,Medium Risk
Product Manager,USA,Entry,Bachelor,2030,4269.101000000001,0.45,Strategy,97,20397,2,High,Medium Risk
Cybersecurity Analyst,India,Entry,Master,2033,961.456,0.33,Security,73,35728,1,Low,Medium Risk
ML Engineer,Germany,Senior,Master,2018,4636.316000000001,0.18,Python,61,15033,2,High,Low Risk
DevOps Engineer,USA,Entry,PhD,2027,3441.517,0.32,Docker,82,35187,2,High,Medium Risk
Product Manager,Australia,Mid,PhD,2034,4697.995,0.49,Strategy,72,12822,1,High,Medium Risk
Data Scientist,USA,Senior,PhD,2020,6178.148999999999,0.3,Python,78,6198,2,High,Medium Risk
Product Manager,Germany,Mid,Master,2016,3079.0240000000003,0.31,Strategy,67,22526,1,High,Medium Risk
Software Engineer,USA,Entry,PhD,2019,2527.495,0.39,Java,90,26257,1,High,Medium Risk
DevOps Engineer,UK,Senior,Bachelor,2023,5458.701999999999,0.28,Docker,84,9860,2,High,Low Risk
AI Researcher,Germany,Senior,Master,2018,5481.984,0.08,Deep Learning,78,1968,2,High,Low Risk
Data Scientist,Australia,Entry,Bachelor,2021,2429.399,0.31,Python,88,32049,2,High,Medium Risk
Software Engineer,Canada,Senior,Bachelor,2026,4445.918,0.46,Java,67,8470,1,High,Medium Risk
Product Manager,UK,Mid,PhD,2028,4492.163,0.43,Strategy,79,37003,2,High,Medium Risk
Product Manager,Germany,Entry,Bachelor,2033,3209.2799999999997,0.48,Strategy,72,47935,1,High,Medium Risk
Cybersecurity Analyst,India,Senior,PhD,2021,1631.5100000000002,0.21,Security,90,42750,2,Medium,Low Risk
Business Analyst,Germany,Senior,PhD,2024,3362.2980000000002,0.74,Excel,83,25362,1,High,High Risk
ML Engineer,Canada,Senior,Master,2027,6551.985999999999,0.27,Python,79,46967,2,High,Low Risk
Software Engineer,UK,Senior,Master,2022,4464.29,0.42,Java,89,3577,1,High,Medium Risk
Cybersecurity Analyst,Australia,Senior,PhD,2025,4617.974,0.25,Security,79,16641,2,High,Low Risk
Data Analyst,Australia,Entry,Bachelor,2020,1367.4540000000002,0.6,SQL,67,22752,0,Medium,High Risk
Business Analyst,UK,Entry,PhD,2017,1535.652,0.67,Excel,69,21464,0,Medium,High Risk
Business Analyst,Canada,Entry,Bachelor,2027,1660.8709999999999,0.77,Excel,88,17606,0,Medium,High Risk
ML Engineer,Germany,Entry,Master,2026,3052.241,0.26,Python,93,14537,2,High,Low Risk
Software Engineer,India,Mid,Master,2034,1420.1950000000002,0.54,Java,89,10176,1,Medium,Medium Risk
Product Manager,India,Mid,PhD,2035,1794.782,0.5,Strategy,90,15847,1,Medium,Medium Risk
Cybersecurity Analyst,Australia,Senior,PhD,2022,4399.186000000001,0.22,Security,98,18755,2,High,Low Risk
Business Analyst,India,Mid,PhD,2029,1087.589,0.79,Excel,63,17095,0,Medium,High Risk
Business Analyst,Canada,Entry,PhD,2031,2025.352,0.81,Excel,81,30403,0,High,High Risk
DevOps Engineer,Canada,Mid,PhD,2017,2763.206,0.22,Docker,77,46684,2,High,Low Risk
ML Engineer,Canada,Mid,Master,2020,3492.5599999999995,0.2,Python,70,13682,1,High,Low Risk
DevOps Engineer,UK,Mid,Master,2030,4170.541,0.35,Docker,94,15583,2,High,Medium Risk
DevOps Engineer,UK,Senior,Bachelor,2016,4340.5599999999995,0.21,Docker,92,27048,2,High,Low Risk
Cybersecurity Analyst,USA,Mid,Master,2020,3607.7219999999998,0.2,Security,88,12929,2,High,Low Risk
Product Manager,UK,Senior,Master,2025,6269.063,0.4,Strategy,62,14268,2,High,Medium Risk
ML Engineer,Australia,Mid,Bachelor,2025,4341.843,0.25,Python,90,11704,2,High,Low Risk
Business Analyst,India,Entry,PhD,2031,775.874,0.81,Excel,62,49308,0,Low,High Risk
Data Analyst,India,Entry,Master,2015,449.207,0.55,SQL,61,28987,0,Low,Medium Risk
Cybersecurity Analyst,USA,Senior,Bachelor,2029,6417.246999999999,0.29,Security,68,25771,2,High,Low Risk
Data Scientist,Canada,Entry,Bachelor,2034,2650.895,0.44,Python,60,45326,1,High,Medium Risk
Cybersecurity Analyst,India,Senior,Bachelor,2029,1865.1070000000002,0.29,Security,99,24255,2,Medium,Low Risk
Data Analyst,India,Mid,Master,2029,791.892,0.69,SQL,79,26363,0,Low,High Risk
DevOps Engineer,USA,Mid,PhD,2027,4607.503,0.32,Docker,80,43089,2,High,Medium Risk
Software Engineer,Germany,Mid,Bachelor,2017,2225.3810000000003,0.37,Java,98,21893,1,High,Medium Risk
Product Manager,India,Mid,Bachelor,2017,1191.002,0.32,Strategy,69,20944,1,Medium,Medium Risk
Data Scientist,USA,Entry,PhD,2025,3487.726,0.35,Python,80,22205,1,High,Medium Risk
DevOps Engineer,Germany,Mid,Master,2029,3798.156,0.34,Docker,64,3249,1,High,Medium Risk
Software Engineer,USA,Entry,Master,2016,2308.127,0.36,Java,61,13614,1,High,Medium Risk
Data Analyst,Australia,Senior,PhD,2017,2729.268,0.57,SQL,96,15803,1,High,Medium Risk
Business Analyst,Germany,Senior,Bachelor,2017,2750.174,0.67,Excel,97,38953,1,High,High Risk
Business Analyst,Germany,Mid,Bachelor,2030,2411.247,0.8,Excel,98,19968,1,High,High Risk
Software Engineer,USA,Entry,Bachelor,2029,3186.151,0.49,Java,74,18191,1,High,Medium Risk
Software Engineer,UK,Entry,Bachelor,2034,2528.6859999999997,0.54,Java,99,46686,1,High,Medium Risk
Business Analyst,Australia,Senior,Bachelor,2017,2723.225,0.67,Excel,86,46252,1,High,High Risk
Data Analyst,USA,Senior,Master,2033,4751.42,0.73,SQL,97,48852,1,High,High Risk
ML Engineer,UK,Entry,Bachelor,2032,3560.621,0.32,Python,71,27025,1,High,Medium Risk
Product Manager,India,Entry,PhD,2023,1052.1290000000001,0.38,Strategy,88,43690,1,Medium,Medium Risk
Data Analyst,USA,Mid,Bachelor,2021,2376.842,0.61,SQL,99,5509,1,High,High Risk
DevOps Engineer,UK,Mid,Master,2033,4186.304,0.38,Docker,97,36935,2,High,Medium Risk
AI Researcher,UK,Entry,Bachelor,2035,4210.684,0.25,Deep Learning,69,2514,1,High,Low Risk
Cloud Engineer,USA,Mid,Bachelor,2025,4550.968,0.35,AWS,67,18406,1,High,Medium Risk
DevOps Engineer,Australia,Entry,Master,2030,2672.3669999999997,0.35,Docker,66,30248,1,High,Medium Risk
Data Scientist,USA,Senior,PhD,2015,4820.581,0.25,Python,85,5808,2,High,Low Risk
Data Analyst,Germany,Mid,Bachelor,2017,1648.4990000000003,0.57,SQL,61,32897,0,Medium,Medium Risk
Cloud Engineer,Australia,Entry,Bachelor,2018,2365.955,0.28,AWS,90,4225,1,High,Low Risk
Product Manager,Germany,Senior,PhD,2028,6333.132,0.43,Strategy,78,3021,2,High,Medium Risk
Data Analyst,India,Mid,Master,2034,909.2700000000001,0.74,SQL,65,36874,0,Low,High Risk
Software Engineer,Australia,Mid,Master,2030,3678.251,0.5,Java,77,44533,1,High,Medium Risk
Product Manager,UK,Mid,Bachelor,2025,4371.425,0.4,Strategy,85,35045,2,High,Medium Risk
Cybersecurity Analyst,Canada,Mid,Master,2019,2260.7470000000003,0.19,Security,96,14672,2,High,Low Risk
